Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB) [Mobile],Activity
07-09-2024,09:59:14,33.1,0.2,474,0,69,87,92,37.9,20,62.37,Frying and Boiling
07-09-2024,09:59:20,33.1,0.2,477,0,69,88,92,38,20,68.48,Frying and Boiling
07-09-2024,09:59:25,31.5,0.2,481,0,70,90,93,38,20,74.6,Frying and Boiling
07-09-2024,09:59:31,32.9,0.2,485,0,70,90,93,38,20,66.67,Frying and Boiling
07-09-2024,09:59:36,30.1,0.2,488,0,70,91,94,38,20,70.94,Frying and Boiling
07-09-2024,09:59:42,33.1,0.2,491,0,70,92,95,38,20,69.51,Frying and Boiling
07-09-2024,09:59:48,32.9,0.2,495,0,70,92,95,38,20,68.76,Frying and Boiling
07-09-2024,09:59:53,30.1,0.2,498,0,70,92,95,38.1,20,55.53,Frying and Boiling
07-09-2024,09:59:59,29.1,0.2,501,0,70,92,95,38.1,20,64.49,Frying and Boiling
07-09-2024,10:00:04,29.8,0.2,504,0,70,92,95,38.1,20,74.34,Frying and Boiling
07-09-2024,10:00:10,32.9,0.2,506,0,70,90,94,38,20,70.66,Frying and Boiling
07-09-2024,10:00:16,32.9,0.2,506,0,62,82,87,38,19.9,70.52,Frying and Boiling
07-09-2024,10:00:21,28.8,0.2,506,0,60,77,83,37.9,19.9,66.55,Frying and Boiling
07-09-2024,10:00:27,28.1,0.2,506,0,57,73,79,37.8,19.9,69.43,Frying and Boiling
07-09-2024,10:00:32,32.9,0.2,506,0,54,71,75,37.8,19.9,66.67,Frying and Boiling
07-09-2024,10:00:38,32.9,0.2,500,0,52,69,71,37.7,19.8,58.41,Frying and Boiling
07-09-2024,10:00:43,32.6,0.2,479,0,49,66,70,37.7,19.7,67.58,Frying and Boiling
07-09-2024,10:00:49,31.8,0.2,458,0,48,65,69,37.6,19.7,67.39,Frying and Boiling
07-09-2024,10:00:55,31.8,0.2,443,0,48,62,66,37.6,19.7,71.82,Frying and Boiling
07-09-2024,10:01:00,32.9,0.2,432,0,46,60,65,37.4,19.7,57.96,Frying and Boiling
07-09-2024,10:01:06,33.1,0.2,419,0,46,60,64,37.4,19.7,68.61,Frying and Boiling
07-09-2024,10:01:11,33.1,0.2,411,0,45,59,63,37.4,19.6,55.63,Frying and Boiling
07-09-2024,10:01:17,31.8,0.2,402,0,47,62,65,37.3,19.6,73.96,Frying and Boiling
07-09-2024,10:01:23,32.7,0.2,$,0,49,65,67,37.3,19.6,57.2,Frying and Boiling
07-09-2024,10:01:28,32.9,0.2,$,0,49,64,67,37.3,19.6,55.38,Frying and Boiling
07-09-2024,10:01:34,32.9,0.2,$,0,49,64,67,37.2,19.6,61.27,Frying and Boiling
07-09-2024,10:01:39,32.9,0.2,$,0,48,64,67,37.2,19.6,58.03,Frying and Boiling
07-09-2024,10:01:45,32.7,0.2,$,0,48,63,67,37.2,19.6,68.81,Frying and Boiling
07-09-2024,10:01:50,31.8,0.2,$,0,48,63,67,37.2,19.6,63.21,Frying and Boiling
07-09-2024,10:01:56,32.9,0.2,$,0,48,63,67,37.1,19.5,70.5,Frying and Boiling
07-09-2024,10:02:02,32.7,0.2,$,0,47,62,67,37,19.5,73.41,Frying and Boiling
07-09-2024,10:02:07,32.7,0.2,$,0,46,62,66,37,19.4,72.46,Frying and Boiling
07-09-2024,10:02:13,32.9,0.2,$,0,45,60,64,36.9,19.4,69.72,Frying and Boiling
07-09-2024,10:02:18,29.1,0.2,$,0,44,59,63,36.9,19.4,56.25,Frying and Boiling
07-09-2024,10:02:24,30.3,0.2,$,0,44,59,62,36.9,19.4,57.76,Frying and Boiling
07-09-2024,10:02:30,32.9,0.2,$,0,44,59,62,36.8,19.4,59.15,Frying and Boiling
07-09-2024,10:02:35,31.8,0.2,$,0,47,63,66,36.9,19.4,61.5,Frying and Boiling
07-09-2024,10:02:41,32.7,0.2,$,0,57,73,76,36.8,19.4,68.24,Frying and Boiling
07-09-2024,10:02:46,30.1,0.2,$,0,59,76,79,36.9,19.4,65.51,Frying and Boiling
07-09-2024,10:02:52,30.1,0.2,$,0,64,82,85,36.9,19.4,61.28,Frying and Boiling
07-09-2024,10:02:57,33.1,0.2,$,0,70,87,91,36.9,19.4,58.46,Frying and Boiling
07-09-2024,10:03:03,32,0.2,$,0,70,89,91,36.9,19.4,73.24,Frying and Boiling
07-09-2024,10:03:09,27.9,0.2,$,0,72,91,93,36.9,19.4,61.85,Frying and Boiling
07-09-2024,10:03:14,27.8,0.2,$,0,70,88,91,36.9,19.4,62.09,Frying and Boiling
07-09-2024,10:03:20,33.1,0.2,402,0,78,104,107,36.9,19.4,70.44,Frying and Boiling
07-09-2024,10:03:25,33.1,0.2,407,0,87,116,126,36.9,19.4,69.42,Frying and Boiling
07-09-2024,10:03:31,32.2,0.2,414,0,100,141,152,36.9,19.4,67.87,Frying and Boiling
07-09-2024,10:03:37,32.4,0.2,420,0,107,160,173,36.9,19.4,68.87,Frying and Boiling
07-09-2024,10:03:42,32.6,0.2,423,0,132,198,208,36.9,19.4,67.2,Frying and Boiling
07-09-2024,10:03:48,34,0.2,426,0,157,236,255,37,19.4,58.85,Frying and Boiling
07-09-2024,10:03:53,34.4,0.2,428,0,164,253,271,37,19.5,59.93,Frying and Boiling
07-09-2024,10:03:59,32.7,0.2,433,0,173,269,288,37,19.5,66.16,Frying and Boiling
07-09-2024,10:04:05,32.9,0.2,438,0,187,292,314,37,19.5,59.5,Frying and Boiling
07-09-2024,10:04:10,34.4,0.2,445,0,194,303,332,37,19.5,74.46,Frying and Boiling
07-09-2024,10:04:16,34.2,0.2,452,0,197,315,349,37,19.5,60.95,Frying and Boiling
07-09-2024,10:04:21,34.4,0.2,460,0,199,326,364,37.1,19.6,60.78,Frying and Boiling
07-09-2024,10:04:27,34.6,0.2,466,0,201,335,376,37.1,19.6,59.15,Frying and Boiling
07-09-2024,10:04:32,34.6,0.2,473,0,202,342,386,37.1,19.6,69.1,Frying and Boiling
07-09-2024,10:04:38,34.8,0.2,477,0,204,348,392,37.1,19.6,61.34,Frying and Boiling
07-09-2024,10:04:44,35,0.2,481,0,204,349,395,37.2,19.6,61.98,Frying and Boiling
07-09-2024,10:04:49,35,0.2,484,0,205,352,399,37.2,19.6,73.67,Frying and Boiling
07-09-2024,10:04:55,35,0.2,487,0,206,352,399,37.3,19.6,70.91,Frying and Boiling
07-09-2024,10:05:00,34.8,0.2,490,0,205,352,398,37.3,19.6,60.47,Frying and Boiling
07-09-2024,10:05:06,34.2,0.2,493,0,203,348,394,37.3,19.7,57.44,Frying and Boiling
07-09-2024,10:05:12,31.7,0.2,495,0,203,345,389,37.4,19.7,68.53,Frying and Boiling
07-09-2024,10:05:17,31.7,0.2,498,0,201,336,380,37.4,19.7,62.59,Frying and Boiling
07-09-2024,10:05:23,34.4,0.2,502,0,200,331,373,37.5,19.7,74.6,Frying and Boiling
07-09-2024,10:05:28,34.6,0.2,508,0,197,324,365,37.5,19.7,71.37,Frying and Boiling
07-09-2024,10:05:34,31.5,0.2,514,0,195,316,356,37.5,19.7,74.09,Frying and Boiling
07-09-2024,10:05:40,31.3,0.2,522,0,188,305,343,37.6,19.7,71.09,Frying and Boiling
07-09-2024,10:05:45,30.4,0.2,530,0,184,296,332,37.6,19.7,60.81,Frying and Boiling
07-09-2024,10:05:51,34,0.2,536,0,178,287,320,37.6,19.8,60.75,Frying and Boiling
07-09-2024,10:05:56,34.2,0.2,544,0,175,281,314,37.6,19.8,69.28,Frying and Boiling
07-09-2024,10:06:02,31,0.2,550,0,170,270,303,37.7,19.8,61.93,Frying and Boiling
07-09-2024,10:06:07,34.2,0.2,556,0,165,258,290,37.7,19.8,63.85,Frying and Boiling
07-09-2024,10:06:13,33.1,0.2,561,0,160,250,280,37.7,19.9,60.13,Frying and Boiling
07-09-2024,10:06:19,34.2,0.2,566,0,155,241,271,37.7,19.9,64.58,Frying and Boiling
07-09-2024,10:06:24,34,0.2,570,0,153,237,266,37.8,19.9,59.04,Frying and Boiling
07-09-2024,10:06:30,34,0.2,574,0,148,231,258,37.9,19.9,65.77,Frying and Boiling
07-09-2024,10:06:35,32.9,0.2,577,0,144,225,251,37.9,19.9,73.66,Frying and Boiling
07-09-2024,10:06:41,34,0.2,582,0,143,222,248,38,20,68.92,Frying and Boiling
07-09-2024,10:06:47,32.7,0.2,586,0,140,216,240,38,20,57.75,Frying and Boiling
07-09-2024,10:06:52,32.7,0.2,591,0,125,196,211,38,20,67.31,Frying and Boiling
07-09-2024,10:06:58,33.8,0.2,596,0,114,180,197,38,20,66.74,Frying and Boiling
07-09-2024,10:07:03,32.7,0.2,599,0,111,174,193,38,19.9,59.85,Frying and Boiling
07-09-2024,10:07:09,33.8,0.2,600,0,108,169,187,38,20,68.4,Frying and Boiling
07-09-2024,10:07:15,33.5,0.2,601,0,107,164,181,38,20,65.62,Frying and Boiling
07-09-2024,10:07:20,33.8,0.2,601,0,105,160,175,38,20,67.76,Frying and Boiling
07-09-2024,10:07:26,33.8,0.2,601,0,106,159,174,38,20,56.05,Frying and Boiling
07-09-2024,10:07:31,32,0.2,601,0,104,155,169,38.1,20,63.27,Frying and Boiling
07-09-2024,10:07:37,33.5,0.2,601,0,105,153,165,38.1,20,69.35,Frying and Boiling
07-09-2024,10:07:42,30.6,0.2,600,0,103,150,162,38.1,20,57.01,Frying and Boiling
07-09-2024,10:07:48,33.5,0.2,597,0,102,147,159,38.1,20,70.42,Frying and Boiling
07-09-2024,10:07:54,33.5,0.2,593,0,102,144,157,38.1,20,55.1,Frying and Boiling
07-09-2024,10:07:59,29.4,0.2,589,0,100,142,154,38,20,66.01,Frying and Boiling
07-09-2024,10:08:05,30.6,0.2,586,0,98,139,151,38.1,20,73.58,Frying and Boiling
07-09-2024,10:08:10,30.3,0.2,582,0,98,138,149,38,20,63.14,Frying and Boiling
07-09-2024,10:08:16,33.3,0.2,578,0,96,135,145,38.1,20,73.7,Frying and Boiling
07-09-2024,10:08:22,32.2,0.2,572,0,93,131,141,38.1,20,72.57,Frying and Boiling
07-09-2024,10:08:27,28.9,0.2,567,0,93,129,138,38,20,64.55,Frying and Boiling
07-09-2024,10:08:33,28.6,0.2,559,0,84,114,122,38,20,58.99,Frying and Boiling
07-09-2024,10:08:38,33.1,0.2,551,0,77,102,107,38,20,74.28,Frying and Boiling
07-09-2024,10:08:44,33.1,0.2,542,0,73,99,104,38,19.9,61.42,Frying and Boiling
07-09-2024,10:08:50,33.3,0.2,534,0,72,96,101,38,19.9,67.92,Frying and Boiling
07-09-2024,10:08:55,32,0.2,528,0,70,94,97,37.9,19.9,73.16,Frying and Boiling
07-09-2024,10:09:01,32,0.2,520,0,71,94,98,37.9,19.9,56.79,Frying and Boiling
07-09-2024,10:09:06,33.3,0.2,513,0,70,93,96,38,19.9,66.48,Frying and Boiling
07-09-2024,10:09:12,33.1,0.2,503,0,70,93,96,38,19.9,65.7,Frying and Boiling
07-09-2024,10:09:17,33.1,0.2,495,0,71,94,97,37.9,19.9,69.46,Frying and Boiling
07-09-2024,10:09:23,32,0.2,488,0,70,93,97,37.9,19.9,73.73,Frying and Boiling
07-09-2024,10:09:29,32,0.2,484,0,71,94,98,37.9,19.9,73.26,Frying and Boiling
07-09-2024,10:09:34,32.9,0.2,481,0,70,93,97,37.9,19.9,58.5,Frying and Boiling
07-09-2024,10:09:40,33.1,0.2,480,0,71,94,98,38,20,72.64,Frying and Boiling
07-09-2024,10:09:45,32.9,0.2,479,0,70,92,97,38,20,58.52,Frying and Boiling
07-09-2024,10:09:51,32,0.2,479,0,71,92,98,38,20,73.39,Frying and Boiling
07-09-2024,10:09:57,33.1,0.2,479,0,72,93,99,38,19.9,74.94,Frying and Boiling
07-09-2024,10:10:02,31.8,0.2,479,0,70,92,97,38,19.9,62.94,Frying and Boiling
07-09-2024,10:10:08,32.9,0.2,478,0,65,85,90,38,19.9,64.91,Frying and Boiling
07-09-2024,10:10:13,32.9,0.2,477,0,59,78,83,37.9,19.9,73.73,Frying and Boiling
07-09-2024,10:10:19,32.9,0.2,476,0,57,75,80,37.9,19.9,74.24,Frying and Boiling
07-09-2024,10:10:24,29.3,0.2,475,0,55,72,76,37.9,19.9,73.52,Frying and Boiling
07-09-2024,10:10:30,30.3,0.2,471,0,55,72,75,37.8,19.9,72.53,Frying and Boiling
07-09-2024,10:10:36,33.1,0.2,466,0,54,72,74,37.8,19.9,55.19,Frying and Boiling
07-09-2024,10:10:41,32.7,0.2,458,0,52,70,72,37.8,19.9,66.36,Frying and Boiling
07-09-2024,10:10:47,32.9,0.2,450,0,52,70,72,37.8,19.9,57.15,Frying and Boiling
07-09-2024,10:10:52,29.1,0.2,440,0,52,70,71,37.8,19.9,74.66,Frying and Boiling
07-09-2024,10:10:58,30.1,0.2,433,0,51,70,71,37.8,19.9,60.69,Frying and Boiling
07-09-2024,10:11:04,32.9,0.2,427,0,52,70,71,37.7,19.9,74.78,Frying and Boiling
07-09-2024,10:11:09,32.7,0.2,424,0,52,71,72,37.8,19.8,65.87,Frying and Boiling
07-09-2024,10:11:15,28.3,0.2,423,0,52,71,72,37.7,19.8,64.88,Frying and Boiling
07-09-2024,10:11:20,27.3,0.2,422,0,52,71,72,37.7,19.8,73.77,Frying and Boiling
07-09-2024,10:11:26,26.5,0.2,421,0,52,71,73,37.7,19.8,72.02,Frying and Boiling
07-09-2024,10:11:32,32.9,0.2,420,0,51,71,73,37.7,19.8,64.36,Frying and Boiling
07-09-2024,10:11:37,32.9,0.2,419,0,51,70,72,37.7,19.8,58.86,Frying and Boiling
07-09-2024,10:11:43,31.8,0.2,418,0,51,70,72,37.7,19.8,57.25,Frying and Boiling
07-09-2024,10:11:48,31.8,0.2,416,0,50,70,71,37.7,19.8,58.25,Frying and Boiling
07-09-2024,10:11:54,32.4,0.2,414,0,49,69,71,37.6,19.8,64.18,Frying and Boiling
07-09-2024,10:11:59,32.9,0.2,413,0,49,69,71,37.6,19.8,60.15,Frying and Boiling
07-09-2024,10:12:05,32.7,0.2,413,0,49,68,70,37.6,19.7,58.72,Frying and Boiling
07-09-2024,10:12:11,31.8,0.2,412,0,48,67,70,37.6,19.7,69.73,Frying and Boiling
